,Date,State,Residences
2673420,2020-12-28,Jalisco,10.0
2673421,2020-12-29,Jalisco,11.0
2673422,2020-12-30,Jalisco,11.0
2673423,2020-12-31,Jalisco,9.0
2673538,2020-02-16,Mexico City,-1.0
2673539,2020-02-17,Mexico City,-2.0
2673540,2020-02-18,Mexico City,-1.0
2673541,2020-02-19,Mexico City,-1.0
2673542,2020-02-20,Mexico City,-1.0
2673543,2020-02-21,Mexico City,-1.0
2673544,2020-02-22,Mexico City,0.0
2673545,2020-02-23,Mexico City,-1.0
2673546,2020-02-24,Mexico City,-2.0
2673547,2020-02-25,Mexico City,-1.0
2673548,2020-02-26,Mexico City,-1.0
2673549,2020-02-27,Mexico City,-1.0
2673550,2020-02-28,Mexico City,-2.0
2673551,2020-02-29,Mexico City,-1.0
2673552,2020-03-01,Mexico City,-1.0
2673553,2020-03-02,Mexico City,-2.0
2673554,2020-03-03,Mexico City,-1.0
2673555,2020-03-04,Mexico City,-1.0
2673556,2020-03-05,Mexico City,-1.0
2673557,2020-03-06,Mexico City,-1.0
2673558,2020-03-07,Mexico City,0.0
2673559,2020-03-08,Mexico City,-1.0
2673560,2020-03-09,Mexico City,10.0
2673561,2020-03-10,Mexico City,-1.0
2673562,2020-03-11,Mexico City,-1.0
2673563,2020-03-12,Mexico City,-1.0
2673564,2020-03-13,Mexico City,0.0
2673565,2020-03-14,Mexico City,-1.0
2673566,2020-03-15,Mexico City,-1.0
2673567,2020-03-16,Mexico City,15.0
2673568,2020-03-17,Mexico City,3.0
2673569,2020-03-18,Mexico City,8.0
2673570,2020-03-19,Mexico City,9.0
2673571,2020-03-20,Mexico City,11.0
2673572,2020-03-21,Mexico City,10.0
2673573,2020-03-22,Mexico City,8.0
2673574,2020-03-23,Mexico City,15.0
2673575,2020-03-24,Mexico City,17.0
2673576,2020-03-25,Mexico City,19.0
2673577,2020-03-26,Mexico City,20.0
2673578,2020-03-27,Mexico City,22.0
2673579,2020-03-28,Mexico City,14.0
2673580,2020-03-29,Mexico City,12.0
2673581,2020-03-30,Mexico City,19.0
2673582,2020-03-31,Mexico City,21.0
2673583,2020-04-01,Mexico City,22.0
2673584,2020-04-02,Mexico City,24.0
2673585,2020-04-03,Mexico City,26.0
2673586,2020-04-04,Mexico City,18.0
2673587,2020-04-05,Mexico City,14.0
2673588,2020-04-06,Mexico City,24.0
2673589,2020-04-07,Mexico City,25.0
2673590,2020-04-08,Mexico City,25.0
2673591,2020-04-09,Mexico City,29.0
2673592,2020-04-10,Mexico City,35.0
2673593,2020-04-11,Mexico City,22.0
2673594,2020-04-12,Mexico City,14.0
2673595,2020-04-13,Mexico City,24.0
2673596,2020-04-14,Mexico City,25.0
2673597,2020-04-15,Mexico City,26.0
2673598,2020-04-16,Mexico City,27.0
2673599,2020-04-17,Mexico City,29.0
2673600,2020-04-18,Mexico City,19.0
2673601,2020-04-19,Mexico City,14.0
2673602,2020-04-20,Mexico City,24.0
2673603,2020-04-21,Mexico City,26.0
2673604,2020-04-22,Mexico City,27.0
2673605,2020-04-23,Mexico City,29.0
2673606,2020-04-24,Mexico City,30.0
2673607,2020-04-25,Mexico City,21.0
2673608,2020-04-26,Mexico City,16.0
2673609,2020-04-27,Mexico City,26.0
2673610,2020-04-28,Mexico City,22.0
2673611,2020-04-29,Mexico City,28.0
2673612,2020-04-30,Mexico City,26.0
2673613,2020-05-01,Mexico City,34.0
2673614,2020-05-02,Mexico City,21.0
2673615,2020-05-03,Mexico City,15.0
2673616,2020-05-04,Mexico City,26.0
2673617,2020-05-05,Mexico City,28.0
2673618,2020-05-06,Mexico City,29.0
2673619,2020-05-07,Mexico City,30.0
2673620,2020-05-08,Mexico City,32.0
2673621,2020-05-09,Mexico City,22.0
2673622,2020-05-10,Mexico City,15.0
2673623,2020-05-11,Mexico City,27.0
2673624,2020-05-12,Mexico City,28.0
2673625,2020-05-13,Mexico City,29.0
2673626,2020-05-14,Mexico City,29.0
2673627,2020-05-15,Mexico City,30.0
2673628,2020-05-16,Mexico City,21.0
2673629,2020-05-17,Mexico City,16.0
2673630,2020-05-18,Mexico City,26.0
2673631,2020-05-19,Mexico City,28.0
2673632,2020-05-20,Mexico City,28.0
2673633,2020-05-21,Mexico City,29.0
2673634,2020-05-22,Mexico City,30.0
2673635,2020-05-23,Mexico City,21.0
2673636,2020-05-24,Mexico City,16.0
2673637,2020-05-25,Mexico City,26.0
2673638,2020-05-26,Mexico City,27.0
2673639,2020-05-27,Mexico City,28.0
2673640,2020-05-28,Mexico City,28.0
2673641,2020-05-29,Mexico City,29.0
2673642,2020-05-30,Mexico City,19.0
2673643,2020-05-31,Mexico City,14.0
2673644,2020-06-01,Mexico City,24.0
2673645,2020-06-02,Mexico City,26.0
2673646,2020-06-03,Mexico City,27.0
2673647,2020-06-04,Mexico City,27.0
2673648,2020-06-05,Mexico City,28.0
2673649,2020-06-06,Mexico City,19.0
2673650,2020-06-07,Mexico City,15.0
2673651,2020-06-08,Mexico City,24.0
2673652,2020-06-09,Mexico City,26.0
2673653,2020-06-10,Mexico City,26.0
2673654,2020-06-11,Mexico City,26.0
2673655,2020-06-12,Mexico City,27.0
2673656,2020-06-13,Mexico City,18.0
2673657,2020-06-14,Mexico City,13.0
2673658,2020-06-15,Mexico City,23.0
2673659,2020-06-16,Mexico City,24.0
2673660,2020-06-17,Mexico City,25.0
2673661,2020-06-18,Mexico City,25.0
2673662,2020-06-19,Mexico City,24.0
2673663,2020-06-20,Mexico City,17.0
2673664,2020-06-21,Mexico City,11.0
2673665,2020-06-22,Mexico City,23.0
2673666,2020-06-23,Mexico City,24.0
2673667,2020-06-24,Mexico City,25.0
2673668,2020-06-25,Mexico City,25.0
2673669,2020-06-26,Mexico City,26.0
2673670,2020-06-27,Mexico City,16.0
2673671,2020-06-28,Mexico City,12.0
2673672,2020-06-29,Mexico City,22.0
2673673,2020-06-30,Mexico City,22.0
2673674,2020-07-01,Mexico City,22.0
2673675,2020-07-02,Mexico City,22.0
2673676,2020-07-03,Mexico City,23.0
2673677,2020-07-04,Mexico City,15.0
2673678,2020-07-05,Mexico City,11.0
2673679,2020-07-06,Mexico City,21.0
2673680,2020-07-07,Mexico City,22.0
2673681,2020-07-08,Mexico City,22.0
2673682,2020-07-09,Mexico City,23.0
2673683,2020-07-10,Mexico City,23.0
2673684,2020-07-11,Mexico City,14.0
2673685,2020-07-12,Mexico City,11.0
2673686,2020-07-13,Mexico City,20.0
2673687,2020-07-14,Mexico City,21.0
2673688,2020-07-15,Mexico City,21.0
2673689,2020-07-16,Mexico City,21.0
2673690,2020-07-17,Mexico City,21.0
2673691,2020-07-18,Mexico City,13.0
2673692,2020-07-19,Mexico City,9.0
2673693,2020-07-20,Mexico City,19.0
2673694,2020-07-21,Mexico City,21.0
2673695,2020-07-22,Mexico City,21.0
2673696,2020-07-23,Mexico City,21.0
2673697,2020-07-24,Mexico City,22.0
2673698,2020-07-25,Mexico City,13.0
2673699,2020-07-26,Mexico City,10.0
2673700,2020-07-27,Mexico City,19.0
2673701,2020-07-28,Mexico City,20.0
2673702,2020-07-29,Mexico City,21.0
2673703,2020-07-30,Mexico City,20.0
2673704,2020-07-31,Mexico City,21.0
2673705,2020-08-01,Mexico City,12.0
2673706,2020-08-02,Mexico City,9.0
2673707,2020-08-03,Mexico City,18.0
2673708,2020-08-04,Mexico City,20.0
2673709,2020-08-05,Mexico City,20.0
2673710,2020-08-06,Mexico City,20.0
2673711,2020-08-07,Mexico City,20.0
2673712,2020-08-08,Mexico City,12.0
2673713,2020-08-09,Mexico City,9.0
2673714,2020-08-10,Mexico City,18.0
2673715,2020-08-11,Mexico City,19.0
2673716,2020-08-12,Mexico City,20.0
2673717,2020-08-13,Mexico City,19.0
2673718,2020-08-14,Mexico City,19.0
2673719,2020-08-15,Mexico City,10.0
2673720,2020-08-16,Mexico City,7.0
2673721,2020-08-17,Mexico City,17.0
2673722,2020-08-18,Mexico City,18.0
2673723,2020-08-19,Mexico City,19.0
2673724,2020-08-20,Mexico City,19.0
2673725,2020-08-21,Mexico City,19.0
2673726,2020-08-22,Mexico City,10.0
2673727,2020-08-23,Mexico City,7.0
2673728,2020-08-24,Mexico City,18.0
2673729,2020-08-25,Mexico City,19.0
2673730,2020-08-26,Mexico City,19.0
2673731,2020-08-27,Mexico City,19.0
2673732,2020-08-28,Mexico City,18.0
2673733,2020-08-29,Mexico City,9.0
2673734,2020-08-30,Mexico City,6.0
2673735,2020-08-31,Mexico City,17.0
2673736,2020-09-01,Mexico City,17.0
2673737,2020-09-02,Mexico City,18.0
2673738,2020-09-03,Mexico City,18.0
2673739,2020-09-04,Mexico City,18.0
2673740,2020-09-05,Mexico City,10.0
2673741,2020-09-06,Mexico City,7.0
2673742,2020-09-07,Mexico City,17.0
2673743,2020-09-08,Mexico City,18.0
2673744,2020-09-09,Mexico City,18.0
2673745,2020-09-10,Mexico City,18.0
2673746,2020-09-11,Mexico City,18.0
2673747,2020-09-12,Mexico City,10.0
2673748,2020-09-13,Mexico City,7.0
2673749,2020-09-14,Mexico City,15.0
2673750,2020-09-15,Mexico City,13.0
2673751,2020-09-16,Mexico City,25.0
2673752,2020-09-17,Mexico City,18.0
2673753,2020-09-18,Mexico City,20.0
2673754,2020-09-19,Mexico City,11.0
2673755,2020-09-20,Mexico City,8.0
2673756,2020-09-21,Mexico City,17.0
2673757,2020-09-22,Mexico City,18.0
2673758,2020-09-23,Mexico City,19.0
2673759,2020-09-24,Mexico City,19.0
2673760,2020-09-25,Mexico City,19.0
2673761,2020-09-26,Mexico City,10.0
2673762,2020-09-27,Mexico City,7.0
2673763,2020-09-28,Mexico City,17.0
2673764,2020-09-29,Mexico City,19.0
2673765,2020-09-30,Mexico City,17.0
2673766,2020-10-01,Mexico City,17.0
2673767,2020-10-02,Mexico City,17.0
2673768,2020-10-03,Mexico City,9.0
2673769,2020-10-04,Mexico City,6.0
2673770,2020-10-05,Mexico City,16.0
2673771,2020-10-06,Mexico City,17.0
2673772,2020-10-07,Mexico City,18.0
2673773,2020-10-08,Mexico City,18.0
2673774,2020-10-09,Mexico City,18.0
2673775,2020-10-10,Mexico City,9.0
2673776,2020-10-11,Mexico City,6.0
2673777,2020-10-12,Mexico City,17.0
2673778,2020-10-13,Mexico City,18.0
2673779,2020-10-14,Mexico City,18.0
2673780,2020-10-15,Mexico City,17.0
2673781,2020-10-16,Mexico City,17.0
2673782,2020-10-17,Mexico City,8.0
2673783,2020-10-18,Mexico City,6.0
2673784,2020-10-19,Mexico City,16.0
2673785,2020-10-20,Mexico City,17.0
2673786,2020-10-21,Mexico City,18.0
2673787,2020-10-22,Mexico City,17.0
2673788,2020-10-23,Mexico City,17.0
2673789,2020-10-24,Mexico City,9.0
2673790,2020-10-25,Mexico City,5.0
2673791,2020-10-26,Mexico City,16.0
2673792,2020-10-27,Mexico City,17.0
2673793,2020-10-28,Mexico City,17.0
2673794,2020-10-29,Mexico City,17.0
2673795,2020-10-30,Mexico City,16.0
2673796,2020-10-31,Mexico City,7.0
2673797,2020-11-01,Mexico City,5.0
2673798,2020-11-02,Mexico City,19.0
2673799,2020-11-03,Mexico City,16.0
2673800,2020-11-04,Mexico City,18.0
2673801,2020-11-05,Mexico City,18.0
2673802,2020-11-06,Mexico City,18.0
2673803,2020-11-07,Mexico City,10.0
2673804,2020-11-08,Mexico City,6.0
2673805,2020-11-09,Mexico City,16.0
2673806,2020-11-10,Mexico City,17.0
2673807,2020-11-11,Mexico City,17.0
2673808,2020-11-12,Mexico City,17.0
2673809,2020-11-13,Mexico City,16.0
2673810,2020-11-14,Mexico City,7.0
2673811,2020-11-15,Mexico City,4.0
2673812,2020-11-16,Mexico City,19.0
2673813,2020-11-17,Mexico City,16.0
2673814,2020-11-18,Mexico City,18.0
2673815,2020-11-19,Mexico City,17.0
2673816,2020-11-20,Mexico City,18.0
2673817,2020-11-21,Mexico City,10.0
2673818,2020-11-22,Mexico City,6.0
2673819,2020-11-23,Mexico City,16.0
2673820,2020-11-24,Mexico City,17.0
2673821,2020-11-25,Mexico City,18.0
2673822,2020-11-26,Mexico City,17.0
2673823,2020-11-27,Mexico City,17.0
2673824,2020-11-28,Mexico City,8.0
2673825,2020-11-29,Mexico City,5.0
2673826,2020-11-30,Mexico City,15.0
2673827,2020-12-01,Mexico City,16.0
2673828,2020-12-02,Mexico City,17.0
2673829,2020-12-03,Mexico City,17.0
2673830,2020-12-04,Mexico City,17.0
2673831,2020-12-05,Mexico City,8.0
2673832,2020-12-06,Mexico City,5.0
2673833,2020-12-07,Mexico City,16.0
2673834,2020-12-08,Mexico City,17.0
2673835,2020-12-09,Mexico City,17.0
2673836,2020-12-10,Mexico City,17.0
2673837,2020-12-11,Mexico City,17.0
2673838,2020-12-12,Mexico City,10.0
2673839,2020-12-13,Mexico City,6.0
2673840,2020-12-14,Mexico City,15.0
2673841,2020-12-15,Mexico City,16.0
2673842,2020-12-16,Mexico City,17.0
2673843,2020-12-17,Mexico City,17.0
2673844,2020-12-18,Mexico City,17.0
2673845,2020-12-19,Mexico City,11.0
2673846,2020-12-20,Mexico City,8.0
2673847,2020-12-21,Mexico City,17.0
2673848,2020-12-22,Mexico City,17.0
2673849,2020-12-23,Mexico City,16.0
2673850,2020-12-24,Mexico City,17.0
2673851,2020-12-25,Mexico City,29.0
2673852,2020-12-26,Mexico City,16.0
2673853,2020-12-27,Mexico City,10.0
2673854,2020-12-28,Mexico City,18.0
2673855,2020-12-29,Mexico City,19.0
2673856,2020-12-30,Mexico City,18.0
2673857,2020-12-31,Mexico City,18.0
2673972,2020-02-16,Michoacán,-1.0
2673973,2020-02-17,Michoacán,-2.0
2673974,2020-02-18,Michoacán,-2.0
2673975,2020-02-19,Michoacán,-2.0
2673976,2020-02-20,Michoacán,-2.0
2673977,2020-02-21,Michoacán,-2.0
2673978,2020-02-22,Michoacán,0.0
2673979,2020-02-23,Michoacán,-1.0
2673980,2020-02-24,Michoacán,-2.0
2673981,2020-02-25,Michoacán,-2.0
2673982,2020-02-26,Michoacán,-2.0
2673983,2020-02-27,Michoacán,-2.0
2673984,2020-02-28,Michoacán,-2.0
2673985,2020-02-29,Michoacán,0.0
2673986,2020-03-01,Michoacán,-1.0
2673987,2020-03-02,Michoacán,-2.0
2673988,2020-03-03,Michoacán,-2.0
2673989,2020-03-04,Michoacán,-2.0
2673990,2020-03-05,Michoacán,-2.0
2673991,2020-03-06,Michoacán,-2.0
2673992,2020-03-07,Michoacán,0.0
2673993,2020-03-08,Michoacán,0.0
2673994,2020-03-09,Michoacán,4.0
2673995,2020-03-10,Michoacán,-2.0
2673996,2020-03-11,Michoacán,-2.0
2673997,2020-03-12,Michoacán,-3.0
2673998,2020-03-13,Michoacán,-2.0
2673999,2020-03-14,Michoacán,-1.0
2674000,2020-03-15,Michoacán,-1.0
2674001,2020-03-16,Michoacán,8.0
2674002,2020-03-17,Michoacán,2.0
2674003,2020-03-18,Michoacán,4.0
2674004,2020-03-19,Michoacán,5.0
2674005,2020-03-20,Michoacán,7.0
2674006,2020-03-21,Michoacán,6.0
2674007,2020-03-22,Michoacán,6.0
2674008,2020-03-23,Michoacán,9.0
2674009,2020-03-24,Michoacán,10.0
2674010,2020-03-25,Michoacán,11.0
2674011,2020-03-26,Michoacán,11.0
2674012,2020-03-27,Michoacán,13.0
2674013,2020-03-28,Michoacán,10.0
2674014,2020-03-29,Michoacán,9.0
2674015,2020-03-30,Michoacán,11.0
2674016,2020-03-31,Michoacán,11.0
2674017,2020-04-01,Michoacán,12.0
2674018,2020-04-02,Michoacán,13.0
2674019,2020-04-03,Michoacán,14.0
2674020,2020-04-04,Michoacán,12.0
2674021,2020-04-05,Michoacán,11.0
2674022,2020-04-06,Michoacán,14.0
2674023,2020-04-07,Michoacán,13.0
2674024,2020-04-08,Michoacán,13.0
2674025,2020-04-09,Michoacán,16.0
2674026,2020-04-10,Michoacán,23.0
2674027,2020-04-11,Michoacán,16.0
2674028,2020-04-12,Michoacán,11.0
2674029,2020-04-13,Michoacán,14.0
2674030,2020-04-14,Michoacán,14.0
2674031,2020-04-15,Michoacán,13.0
2674032,2020-04-16,Michoacán,14.0
2674033,2020-04-17,Michoacán,16.0
2674034,2020-04-18,Michoacán,12.0
2674035,2020-04-19,Michoacán,11.0
2674036,2020-04-20,Michoacán,15.0
2674037,2020-04-21,Michoacán,15.0
2674038,2020-04-22,Michoacán,16.0
2674039,2020-04-23,Michoacán,16.0
2674040,2020-04-24,Michoacán,17.0
2674041,2020-04-25,Michoacán,14.0
2674042,2020-04-26,Michoacán,12.0
2674043,2020-04-27,Michoacán,16.0
2674044,2020-04-28,Michoacán,10.0
2674045,2020-04-29,Michoacán,15.0
2674046,2020-04-30,Michoacán,13.0
2674047,2020-05-01,Michoacán,20.0
2674048,2020-05-02,Michoacán,13.0
2674049,2020-05-03,Michoacán,11.0
2674050,2020-05-04,Michoacán,14.0
2674051,2020-05-05,Michoacán,15.0
2674052,2020-05-06,Michoacán,15.0
2674053,2020-05-07,Michoacán,14.0
2674054,2020-05-08,Michoacán,16.0
2674055,2020-05-09,Michoacán,11.0
2674056,2020-05-10,Michoacán,6.0
2674057,2020-05-11,Michoacán,14.0
2674058,2020-05-12,Michoacán,14.0
2674059,2020-05-13,Michoacán,14.0
2674060,2020-05-14,Michoacán,14.0
2674061,2020-05-15,Michoacán,15.0
2674062,2020-05-16,Michoacán,12.0
2674063,2020-05-17,Michoacán,10.0
2674064,2020-05-18,Michoacán,13.0
2674065,2020-05-19,Michoacán,14.0
2674066,2020-05-20,Michoacán,14.0
2674067,2020-05-21,Michoacán,14.0
2674068,2020-05-22,Michoacán,15.0
2674069,2020-05-23,Michoacán,11.0
2674070,2020-05-24,Michoacán,9.0
2674071,2020-05-25,Michoacán,13.0
2674072,2020-05-26,Michoacán,13.0
2674073,2020-05-27,Michoacán,13.0
2674074,2020-05-28,Michoacán,13.0
2674075,2020-05-29,Michoacán,14.0
2674076,2020-05-30,Michoacán,10.0
2674077,2020-05-31,Michoacán,8.0
2674078,2020-06-01,Michoacán,12.0
2674079,2020-06-02,Michoacán,12.0
2674080,2020-06-03,Michoacán,12.0
2674081,2020-06-04,Michoacán,12.0
2674082,2020-06-05,Michoacán,13.0
2674083,2020-06-06,Michoacán,10.0
2674084,2020-06-07,Michoacán,8.0
2674085,2020-06-08,Michoacán,11.0
2674086,2020-06-09,Michoacán,12.0
2674087,2020-06-10,Michoacán,12.0
2674088,2020-06-11,Michoacán,12.0
2674089,2020-06-12,Michoacán,12.0
2674090,2020-06-13,Michoacán,9.0
2674091,2020-06-14,Michoacán,7.0
2674092,2020-06-15,Michoacán,10.0
2674093,2020-06-16,Michoacán,11.0
2674094,2020-06-17,Michoacán,11.0
2674095,2020-06-18,Michoacán,11.0
2674096,2020-06-19,Michoacán,10.0
2674097,2020-06-20,Michoacán,8.0
2674098,2020-06-21,Michoacán,5.0
2674099,2020-06-22,Michoacán,12.0
2674100,2020-06-23,Michoacán,12.0
2674101,2020-06-24,Michoacán,11.0
2674102,2020-06-25,Michoacán,12.0
2674103,2020-06-26,Michoacán,13.0
2674104,2020-06-27,Michoacán,9.0
2674105,2020-06-28,Michoacán,8.0
2674106,2020-06-29,Michoacán,11.0
2674107,2020-06-30,Michoacán,10.0
2674108,2020-07-01,Michoacán,10.0
2674109,2020-07-02,Michoacán,10.0
2674110,2020-07-03,Michoacán,11.0
2674111,2020-07-04,Michoacán,8.0
2674112,2020-07-05,Michoacán,6.0
2674113,2020-07-06,Michoacán,10.0
2674114,2020-07-07,Michoacán,10.0
2674115,2020-07-08,Michoacán,11.0
2674116,2020-07-09,Michoacán,11.0
2674117,2020-07-10,Michoacán,10.0
2674118,2020-07-11,Michoacán,7.0
2674119,2020-07-12,Michoacán,6.0
2674120,2020-07-13,Michoacán,9.0
2674121,2020-07-14,Michoacán,9.0
2674122,2020-07-15,Michoacán,9.0
2674123,2020-07-16,Michoacán,9.0
2674124,2020-07-17,Michoacán,9.0
2674125,2020-07-18,Michoacán,6.0
2674126,2020-07-19,Michoacán,5.0
2674127,2020-07-20,Michoacán,9.0
2674128,2020-07-21,Michoacán,10.0
2674129,2020-07-22,Michoacán,10.0
2674130,2020-07-23,Michoacán,9.0
2674131,2020-07-24,Michoacán,10.0
2674132,2020-07-25,Michoacán,7.0
2674133,2020-07-26,Michoacán,6.0
2674134,2020-07-27,Michoacán,10.0
2674135,2020-07-28,Michoacán,10.0
2674136,2020-07-29,Michoacán,10.0
2674137,2020-07-30,Michoacán,9.0
2674138,2020-07-31,Michoacán,10.0
2674139,2020-08-01,Michoacán,6.0
2674140,2020-08-02,Michoacán,6.0
2674141,2020-08-03,Michoacán,10.0
2674142,2020-08-04,Michoacán,9.0
2674143,2020-08-05,Michoacán,9.0
2674144,2020-08-06,Michoacán,9.0
2674145,2020-08-07,Michoacán,9.0
2674146,2020-08-08,Michoacán,7.0
2674147,2020-08-09,Michoacán,7.0
2674148,2020-08-10,Michoacán,9.0
2674149,2020-08-11,Michoacán,9.0
2674150,2020-08-12,Michoacán,10.0
2674151,2020-08-13,Michoacán,9.0
2674152,2020-08-14,Michoacán,9.0
2674153,2020-08-15,Michoacán,6.0
2674154,2020-08-16,Michoacán,5.0
2674155,2020-08-17,Michoacán,9.0
2674156,2020-08-18,Michoacán,9.0
2674157,2020-08-19,Michoacán,9.0
2674158,2020-08-20,Michoacán,8.0
2674159,2020-08-21,Michoacán,9.0
2674160,2020-08-22,Michoacán,6.0
2674161,2020-08-23,Michoacán,5.0
2674162,2020-08-24,Michoacán,9.0
2674163,2020-08-25,Michoacán,9.0
2674164,2020-08-26,Michoacán,9.0
2674165,2020-08-27,Michoacán,10.0
2674166,2020-08-28,Michoacán,10.0
2674167,2020-08-29,Michoacán,6.0
2674168,2020-08-30,Michoacán,5.0
2674169,2020-08-31,Michoacán,8.0
2674170,2020-09-01,Michoacán,8.0
2674171,2020-09-02,Michoacán,8.0
2674172,2020-09-03,Michoacán,8.0
2674173,2020-09-04,Michoacán,9.0
2674174,2020-09-05,Michoacán,6.0
2674175,2020-09-06,Michoacán,6.0
2674176,2020-09-07,Michoacán,9.0
2674177,2020-09-08,Michoacán,9.0
2674178,2020-09-09,Michoacán,9.0
2674179,2020-09-10,Michoacán,8.0
2674180,2020-09-11,Michoacán,9.0
2674181,2020-09-12,Michoacán,5.0
2674182,2020-09-13,Michoacán,4.0
2674183,2020-09-14,Michoacán,8.0
2674184,2020-09-15,Michoacán,6.0
2674185,2020-09-16,Michoacán,14.0
2674186,2020-09-17,Michoacán,9.0
2674187,2020-09-18,Michoacán,10.0
2674188,2020-09-19,Michoacán,7.0
2674189,2020-09-20,Michoacán,5.0
2674190,2020-09-21,Michoacán,10.0
2674191,2020-09-22,Michoacán,9.0
2674192,2020-09-23,Michoacán,9.0
2674193,2020-09-24,Michoacán,10.0
2674194,2020-09-25,Michoacán,10.0
2674195,2020-09-26,Michoacán,7.0
2674196,2020-09-27,Michoacán,5.0
2674197,2020-09-28,Michoacán,10.0
2674198,2020-09-29,Michoacán,9.0
2674199,2020-09-30,Michoacán,8.0
2674200,2020-10-01,Michoacán,7.0
2674201,2020-10-02,Michoacán,7.0
2674202,2020-10-03,Michoacán,4.0
2674203,2020-10-04,Michoacán,2.0
2674204,2020-10-05,Michoacán,7.0
2674205,2020-10-06,Michoacán,7.0
2674206,2020-10-07,Michoacán,8.0
2674207,2020-10-08,Michoacán,8.0
2674208,2020-10-09,Michoacán,9.0
2674209,2020-10-10,Michoacán,6.0
2674210,2020-10-11,Michoacán,4.0
2674211,2020-10-12,Michoacán,9.0
2674212,2020-10-13,Michoacán,9.0
2674213,2020-10-14,Michoacán,9.0
2674214,2020-10-15,Michoacán,8.0
2674215,2020-10-16,Michoacán,8.0
2674216,2020-10-17,Michoacán,5.0
2674217,2020-10-18,Michoacán,3.0
2674218,2020-10-19,Michoacán,9.0
2674219,2020-10-20,Michoacán,9.0
2674220,2020-10-21,Michoacán,9.0
2674221,2020-10-22,Michoacán,9.0
2674222,2020-10-23,Michoacán,9.0
2674223,2020-10-24,Michoacán,5.0
2674224,2020-10-25,Michoacán,3.0
2674225,2020-10-26,Michoacán,9.0
2674226,2020-10-27,Michoacán,9.0
2674227,2020-10-28,Michoacán,8.0
2674228,2020-10-29,Michoacán,8.0
2674229,2020-10-30,Michoacán,7.0
2674230,2020-10-31,Michoacán,3.0
2674231,2020-11-01,Michoacán,2.0
2674232,2020-11-02,Michoacán,10.0
2674233,2020-11-03,Michoacán,7.0
2674234,2020-11-04,Michoacán,8.0
2674235,2020-11-05,Michoacán,8.0
2674236,2020-11-06,Michoacán,9.0
2674237,2020-11-07,Michoacán,5.0
2674238,2020-11-08,Michoacán,3.0
2674239,2020-11-09,Michoacán,8.0
2674240,2020-11-10,Michoacán,8.0
2674241,2020-11-11,Michoacán,7.0
2674242,2020-11-12,Michoacán,6.0
2674243,2020-11-13,Michoacán,6.0
2674244,2020-11-14,Michoacán,3.0
2674245,2020-11-15,Michoacán,1.0
2674246,2020-11-16,Michoacán,10.0
2674247,2020-11-17,Michoacán,7.0
2674248,2020-11-18,Michoacán,7.0
2674249,2020-11-19,Michoacán,7.0
2674250,2020-11-20,Michoacán,7.0
2674251,2020-11-21,Michoacán,4.0
2674252,2020-11-22,Michoacán,2.0
2674253,2020-11-23,Michoacán,8.0
2674254,2020-11-24,Michoacán,8.0
2674255,2020-11-25,Michoacán,8.0
2674256,2020-11-26,Michoacán,7.0
2674257,2020-11-27,Michoacán,7.0
2674258,2020-11-28,Michoacán,4.0
2674259,2020-11-29,Michoacán,2.0
2674260,2020-11-30,Michoacán,7.0
2674261,2020-12-01,Michoacán,7.0
2674262,2020-12-02,Michoacán,7.0
2674263,2020-12-03,Michoacán,7.0
2674264,2020-12-04,Michoacán,7.0
2674265,2020-12-05,Michoacán,4.0
2674266,2020-12-06,Michoacán,2.0
2674267,2020-12-07,Michoacán,7.0
2674268,2020-12-08,Michoacán,7.0
2674269,2020-12-09,Michoacán,7.0
2674270,2020-12-10,Michoacán,7.0
2674271,2020-12-11,Michoacán,6.0
2674272,2020-12-12,Michoacán,4.0
2674273,2020-12-13,Michoacán,2.0
2674274,2020-12-14,Michoacán,7.0
2674275,2020-12-15,Michoacán,6.0
2674276,2020-12-16,Michoacán,6.0
2674277,2020-12-17,Michoacán,6.0
2674278,2020-12-18,Michoacán,5.0
2674279,2020-12-19,Michoacán,2.0
2674280,2020-12-20,Michoacán,1.0
2674281,2020-12-21,Michoacán,5.0
2674282,2020-12-22,Michoacán,4.0
2674283,2020-12-23,Michoacán,3.0
2674284,2020-12-24,Michoacán,1.0
2674285,2020-12-25,Michoacán,14.0
2674286,2020-12-26,Michoacán,6.0
2674287,2020-12-27,Michoacán,3.0
2674288,2020-12-28,Michoacán,7.0
2674289,2020-12-29,Michoacán,7.0
2674290,2020-12-30,Michoacán,6.0
2674291,2020-12-31,Michoacán,3.0
2674406,2020-02-16,Morelos,0.0
2674407,2020-02-17,Morelos,-2.0
2674408,2020-02-18,Morelos,-2.0
2674409,2020-02-19,Morelos,-1.0
2674410,2020-02-20,Morelos,-1.0
2674411,2020-02-21,Morelos,-2.0
2674412,2020-02-22,Morelos,0.0
2674413,2020-02-23,Morelos,0.0
2674414,2020-02-24,Morelos,-2.0
2674415,2020-02-25,Morelos,-2.0
2674416,2020-02-26,Morelos,-2.0
2674417,2020-02-27,Morelos,-2.0
2674418,2020-02-28,Morelos,-3.0
2674419,2020-02-29,Morelos,0.0
2674420,2020-03-01,Morelos,0.0
2674421,2020-03-02,Morelos,-2.0
2674422,2020-03-03,Morelos,-2.0
2674423,2020-03-04,Morelos,-2.0
2674424,2020-03-05,Morelos,-2.0
2674425,2020-03-06,Morelos,-2.0
